timestamp,node_id,ds18b20_temperature_c,dht22_temperature_c,dht22_humidity_pct,bmp280_temperature_c,bmp280_pressure_hpa,condition
2026-09-10T20:35:50.586287,AWS_002,26.37,27.6,93.9,27.47,947.39,normal
2026-09-10T20:35:50.596090,AWS_002,26.31,27.6,93.9,27.47,947.39,normal
2026-09-10T20:35:50.603657,AWS_002,26.37,27.6,94.0,27.47,947.39,normal
2026-09-10T20:35:50.611943,AWS_002,26.37,27.6,93.9,27.47,947.39,normal
2026-09-10T20:35:50.617394,AWS_002,26.31,27.6,94.0,27.47,947.39,normal
2026-09-10T20:35:50.625957,AWS_002,26.31,27.6,94.0,27.47,947.39,normal
2026-09-10T20:35:50.630400,AWS_002,26.37,27.6,93.9,27.47,947.39,normal
2026-09-10T20:35:50.634132,AWS_002,26.37,27.6,93.9,27.47,947.38,normal
2026-09-10T20:35:50.642840,AWS_002,26.37,27.6,93.9,27.47,947.38,normal
2026-09-10T20:35:50.648940,AWS_002,26.37,27.6,93.9,27.47,947.38,normal
2026-09-10T20:35:50.662601,AWS_002,26.31,27.6,93.9,27.47,947.38,normal
2026-09-10T20:35:50.677744,AWS_002,26.37,27.6,93.9,27.47,947.38,normal
2026-09-10T20:35:50.683718,AWS_002,26.37,27.6,93.9,27.47,947.39,normal
2026-09-10T20:35:50.696062,AWS_002,26.37,27.6,93.9,27.47,947.38,normal
2026-09-10T20:35:50.710828,AWS_002,26.37,27.6,93.9,27.47,947.38,normal
2026-09-10T20:35:50.723336,AWS_002,26.31,27.6,93.9,27.48,947.39,normal
2026-09-10T20:35:50.732767,AWS_002,26.37,27.6,93.9,27.48,947.39,normal
2026-09-10T20:35:50.743779,AWS_002,26.37,27.6,93.9,27.48,947.39,normal
2026-09-10T20:35:50.756479,AWS_002,26.37,27.6,93.9,27.48,947.4,normal
2026-09-10T20:35:52.494073,AWS_002,26.37,27.6,93.9,27.48,947.39,normal
2026-09-10T20:35:54.531456,AWS_002,26.31,27.6,93.9,27.48,947.39,normal
2026-09-10T20:35:56.532108,AWS_002,26.31,27.6,93.9,27.48,947.39,normal
2026-09-10T20:35:58.542200,AWS_002,26.31,27.6,93.8,27.48,947.39,normal
2026-09-10T20:36:00.559720,AWS_002,26.31,27.6,93.9,27.47,947.39,normal
2026-09-10T20:36:02.603472,AWS_002,26.37,27.6,93.8,27.47,947.39,normal
2026-09-10T20:36:04.605399,AWS_002,26.37,27.6,93.8,27.46,947.4,normal
2026-09-10T20:36:06.645751,AWS_002,26.37,27.6,93.8,27.45,947.4,normal
2026-09-10T20:36:08.629354,AWS_002,26.37,27.6,93.9,27.45,947.4,normal
2026-09-10T20:36:10.656959,AWS_002,26.37,27.6,93.8,27.44,947.4,normal
2026-09-10T20:36:12.664663,AWS_002,26.37,27.6,93.9,27.43,947.4,normal
2026-09-10T20:36:14.686047,AWS_002,26.37,27.5,93.9,27.43,947.4,normal
2026-09-10T20:36:16.724096,AWS_002,26.37,27.5,93.8,27.43,947.4,normal
2026-09-10T20:36:18.721188,AWS_002,26.37,27.5,93.9,27.42,947.4,normal
2026-09-10T20:36:20.736181,AWS_002,26.31,27.5,93.9,27.41,947.4,normal
2026-09-10T20:36:22.758103,AWS_002,26.37,27.5,93.9,27.41,947.4,normal
2026-09-10T20:36:24.778314,AWS_002,26.31,27.5,93.8,27.4,947.4,normal
2026-09-10T20:36:26.805736,AWS_002,26.37,27.5,93.9,27.4,947.41,normal
2026-09-10T20:36:28.816199,AWS_002,26.37,27.5,93.8,27.39,947.41,normal
2026-09-10T20:36:30.829222,AWS_002,26.31,27.5,93.9,27.39,947.41,normal
2026-09-10T20:36:32.844142,AWS_002,26.37,27.5,93.9,27.38,947.41,normal
2026-09-10T20:36:34.862291,AWS_002,26.37,27.5,93.9,27.38,947.41,normal
2026-09-10T20:36:36.898792,AWS_002,26.37,27.5,93.9,27.38,947.41,normal
2026-09-10T20:36:38.902518,AWS_002,26.37,27.5,93.9,27.37,947.41,normal
2026-09-10T20:36:40.916821,AWS_002,26.37,27.5,94.0,27.37,947.41,normal
2026-09-10T20:36:42.935178,AWS_002,26.37,27.5,94.0,27.37,947.41,normal
2026-09-10T20:36:44.971535,AWS_002,26.31,27.5,94.0,27.36,947.41,normal
2026-09-10T20:36:46.978858,AWS_002,26.37,27.5,94.0,27.36,947.41,normal
2026-09-10T20:36:48.989732,AWS_002,26.37,27.5,94.0,27.36,947.41,normal
2026-09-10T20:36:51.019812,AWS_002,26.37,27.5,94.0,27.36,947.42,normal
2026-09-10T20:36:53.023952,AWS_002,26.37,27.5,94.0,27.35,947.42,normal
2026-09-10T20:36:55.041358,AWS_002,26.37,27.5,94.0,27.35,947.41,normal
2026-09-10T20:36:57.063276,AWS_002,26.37,27.5,94.0,27.35,947.41,normal
2026-09-10T20:36:59.075740,AWS_002,26.37,27.5,94.1,27.34,947.41,normal
2026-09-10T20:37:01.098657,AWS_002,26.37,27.5,94.1,27.34,947.41,normal
2026-09-10T20:37:03.112452,AWS_002,26.37,27.5,94.0,27.34,947.4,normal
2026-09-10T20:37:05.134125,AWS_002,26.37,27.5,94.1,27.33,947.4,normal
2026-09-10T20:37:07.149515,AWS_002,26.37,27.5,94.1,27.33,947.41,normal
2026-09-10T20:37:09.174660,AWS_002,26.37,27.5,94.1,27.33,947.41,normal
2026-09-10T20:37:11.185112,AWS_002,26.37,27.5,94.1,27.33,947.41,normal
2026-09-10T20:37:13.222479,AWS_002,26.37,27.5,94.1,27.33,947.4,normal
2026-09-10T20:37:15.216986,AWS_002,26.37,27.5,94.1,27.33,947.4,normal
2026-09-10T20:37:17.237336,AWS_002,26.37,27.5,94.1,27.34,947.41,normal
2026-09-10T20:37:19.240350,AWS_002,26.37,27.5,94.1,27.34,947.41,normal
2026-09-10T20:37:21.270272,AWS_002,26.37,27.5,94.1,27.34,947.41,normal
2026-09-10T20:37:23.287911,AWS_002,26.37,27.5,94.2,27.34,947.41,normal
2026-09-10T20:37:25.316641,AWS_002,26.37,27.5,94.2,27.33,947.41,normal
2026-09-10T20:37:27.325715,AWS_002,26.37,27.5,94.2,27.34,947.41,normal
2026-09-10T20:37:29.343267,AWS_002,26.37,27.5,94.2,27.34,947.41,normal
2026-09-10T20:37:31.362341,AWS_002,26.37,27.5,94.2,27.34,947.41,normal
2026-09-10T20:37:33.378585,AWS_002,26.37,27.5,94.2,27.34,947.41,normal
2026-09-10T20:37:35.397901,AWS_002,26.37,27.5,94.2,27.34,947.41,normal
2026-09-10T20:37:37.419200,AWS_002,26.37,27.5,94.2,27.34,947.41,normal
2026-09-10T20:37:39.432086,AWS_002,26.37,27.5,94.2,27.34,947.41,normal
2026-09-10T20:37:41.454255,AWS_002,26.37,27.5,94.2,27.34,947.41,normal
2026-09-10T20:37:43.466826,AWS_002,26.37,27.5,94.2,27.33,947.4,normal
2026-09-10T20:37:45.485844,AWS_002,26.37,27.5,94.2,27.33,947.41,normal
2026-09-10T20:37:47.523964,AWS_002,26.31,27.5,94.2,27.33,947.41,normal
